year proc cat systematic AllOverOddSF
2017 tth SL_1 MCSmearLowR9EBPhiUp01sigma 2.244759530576596
2017 tth SL_1 ShowerShapeLowR9EEUp01sigma 2.091902930200045
2017 tth SL_1 MCScaleLowR9EEUp01sigma 2.6983816549921364
2017 tth SL_1 MCSmearLowR9EERhoUp01sigma 3.6911938849975288
2017 tth SL_1 MCSmearLowR9EEPhiUp01sigma 2.5781374636658834
2017 tth SL_1 MvaShiftDown01sigma 1.6759580887873669
2017 tth SL_1 SigmaEOverEShiftDown01sigma 3.6911938849975288
2017 tth SL_1 MaterialCentralBarrelDown01sigma 1.6276698188845846
2017 tth SL_1 MaterialOuterBarrelDown01sigma 1.487477155207159
2017 tth SL_1 MaterialForwardDown01sigma 1.3340332662696894
2017 tth SL_1 FNUFEBDown01sigma 2.385584076594152
2017 tth SL_1 FNUFEEDown01sigma 2.8148564675540846
2017 tth SL_1 MCScaleGain6EBDown01sigma 1.3832904889761024
2017 tth SL_1 MCScaleGain1EBDown01sigma 2.4422962344027725
2017 tth SL_1 JECDown01sigma 4.264488047424186
2017 tth SL_1 JERDown01sigma 2.8805846028067723
2017 tth SL_1 PUJIDShiftDown01sigma 3.6911938849975288
2017 tth SL_1 JECAbsoluteDown01sigma 2.7646855612779317
2017 tth SL_1 JECAbsolute2017Down01sigma 2.522392315905487
2017 tth SL_1 JECBBEC1Down01sigma 1.7913314847105675
2017 tth SL_1 JECBBEC12017Down01sigma 1.8321187461528026
2017 tth SL_1 JECEC2Down01sigma 3.6907457020566343
2017 tth SL_1 JECEC22017Down01sigma 3.6929054442592824
2017 tth SL_1 JECFlavorQCDDown01sigma 1.6680050981165877
2017 tth SL_1 JECHFDown01sigma 3.6847193312035893
2017 tth SL_1 JECHF2017Down01sigma 3.6847193312035893
2017 tth SL_1 JECRelativeBalDown01sigma 2.289926945064447
2017 tth SL_1 JECRelativeSample2017Down01sigma 1.7876538790698067
2017 tth SL_1 metJecUncertaintyDown01sigma 3.6911938849975288
2017 tth SL_1 metJerUncertaintyDown01sigma 3.6911938849975288
2017 tth SL_1 metPhoUncertaintyDown01sigma 3.6911938849975288
2017 tth SL_1 metUncUncertaintyDown01sigma 3.6911938849975288
2017 tth SL_1 ShowerShapeHighR9EBDown01sigma 3.095598612806264
2017 tth SL_1 MCScaleHighR9EBDown01sigma 3.291628654913467
2017 tth SL_1 MCSmearHighR9EBRhoDown01sigma 7.320765542384847
2017 tth SL_1 MCSmearHighR9EBPhiDown01sigma 1.9392727439524586
2017 tth SL_1 ShowerShapeHighR9EEDown01sigma 1.5538732216929287
2017 tth SL_1 MCScaleHighR9EEDown01sigma 1.4027450128189327
2017 tth SL_1 MCSmearHighR9EERhoDown01sigma 3.6911938849975288
2017 tth SL_1 MCSmearHighR9EEPhiDown01sigma 2.3198271800565773
2017 tth SL_1 ShowerShapeLowR9EBDown01sigma 3.4899976675626796
2017 tth SL_1 MCScaleLowR9EBDown01sigma 3.0377588200111525
2017 tth SL_1 MCSmearLowR9EBRhoDown01sigma 1.6144451385994938
2017 tth SL_1 MCSmearLowR9EBPhiDown01sigma 2.244759530576596
2017 tth SL_1 ShowerShapeLowR9EEDown01sigma 3.3181571222626136
2017 tth SL_1 MCScaleLowR9EEDown01sigma 2.286019367416549
2017 tth SL_1 MCSmearLowR9EERhoDown01sigma 3.6911938849975288
2017 tth SL_1 MCSmearLowR9EEPhiDown01sigma 2.5781374636658834
2017 tth SL_2 NOMINAL 1.807433885493157
2017 tth SL_2 MvaShiftUp01sigma 2.8675487796823456
2017 tth SL_2 SigmaEOverEShiftUp01sigma 2.272294232919184
2017 tth SL_2 MaterialCentralBarrelUp01sigma 1.7428742107452078
2017 tth SL_2 MaterialOuterBarrelUp01sigma 1.9661958568433637
2017 tth SL_2 MaterialForwardUp01sigma 2.2552342413634876
2017 tth SL_2 FNUFEBUp01sigma 2.4172058386743243
2017 tth SL_2 FNUFEEUp01sigma 1.8403090122175898
2017 tth SL_2 MCScaleGain6EBUp01sigma 2.913165992649575
2017 tth SL_2 MCScaleGain1EBUp01sigma 1.99159206122183
2017 tth SL_2 JECUp01sigma 2.08102054012101
2017 tth SL_2 JERUp01sigma 1.951117987612042
2017 tth SL_2 PUJIDShiftUp01sigma 2.2557567949150936
2017 tth SL_2 JECAbsoluteUp01sigma 1.8456873545199295
2017 tth SL_2 JECAbsolute2017Up01sigma 2.005027299389226
2017 tth SL_2 JECBBEC1Up01sigma 1.599166645366882
2017 tth SL_2 JECBBEC12017Up01sigma 1.9792277383244468
2017 tth SL_2 JECEC2Up01sigma 2.2723768897504315
2017 tth SL_2 JECEC22017Up01sigma 2.2715672068674424
2017 tth SL_2 JECFlavorQCDUp01sigma 1.90140401804209
2017 tth SL_2 JECHFUp01sigma 2.272294232919184
2017 tth SL_2 JECHF2017Up01sigma 2.272294232919184
2017 tth SL_2 JECRelativeBalUp01sigma 2.2547444261271035
2017 tth SL_2 JECRelativeSample2017Up01sigma 1.6527127231306502
2017 tth SL_2 metJecUncertaintyUp01sigma 2.272294232919184
2017 tth SL_2 metJerUncertaintyUp01sigma 2.272294232919184
2017 tth SL_2 metPhoUncertaintyUp01sigma 2.272294232919184
2017 tth SL_2 metUncUncertaintyUp01sigma 2.272294232919184
2017 tth SL_2 ShowerShapeHighR9EBUp01sigma 1.8850324460468415
2017 tth SL_2 MCScaleHighR9EBUp01sigma 1.9809483656641478
2017 tth SL_2 MCSmearHighR9EBRhoUp01sigma 1.5795838046311084
2017 tth SL_2 MCSmearHighR9EBPhiUp01sigma 2.052791578974344
2017 tth SL_2 ShowerShapeHighR9EEUp01sigma 2.272294232919184
2017 tth SL_2 MCScaleHighR9EEUp01sigma 2.1412114154426174
2017 tth SL_2 MCSmearHighR9EERhoUp01sigma 1.5568404280941412
2017 tth SL_2 MCSmearHighR9EEPhiUp01sigma 1.699339320611282
2017 tth SL_2 ShowerShapeLowR9EBUp01sigma 1.6126453515491104
2017 tth SL_2 MCScaleLowR9EBUp01sigma 2.2322071455504306
2017 tth SL_2 MCSmearLowR9EBRhoUp01sigma 2.236769907202191
2017 tth SL_2 MCSmearLowR9EBPhiUp01sigma 2.0801287445777668
2017 tth SL_2 ShowerShapeLowR9EEUp01sigma 1.4700689601885297
2017 tth SL_2 MCScaleLowR9EEUp01sigma 2.199714904126219
2017 tth SL_2 MCSmearLowR9EERhoUp01sigma 2.272294232919184
2017 tth SL_2 MCSmearLowR9EEPhiUp01sigma 1.7735813022390912
2017 tth SL_2 MvaShiftDown01sigma 2.4061431027743145
2017 tth SL_2 SigmaEOverEShiftDown01sigma 2.272294232919184
2017 tth SL_2 MaterialCentralBarrelDown01sigma 1.7730245976125063
2017 tth SL_2 MaterialOuterBarrelDown01sigma 2.2062450561104403
2017 tth SL_2 MaterialForwardDown01sigma 1.9050969601531418
2017 tth SL_2 FNUFEBDown01sigma 2.355207493800372
2017 tth SL_2 FNUFEEDown01sigma 1.859400832293677
2017 tth SL_2 MCScaleGain6EBDown01sigma 2.7642572505704552
2017 tth SL_2 MCScaleGain1EBDown01sigma 1.6373056419932703
2017 tth SL_2 JECDown01sigma 1.5579434130589793
2017 tth SL_2 JERDown01sigma 1.8485813739104444
2017 tth SL_2 PUJIDShiftDown01sigma 2.272294232919184
2017 tth SL_2 JECAbsoluteDown01sigma 2.287462132406846
2017 tth SL_2 JECAbsolute2017Down01sigma 2.352462007987705
2017 tth SL_2 JECBBEC1Down01sigma 2.020656928514774
2017 tth SL_2 JECBBEC12017Down01sigma 1.7221009943724461
2017 tth SL_2 JECEC2Down01sigma 2.2655662147954065
2017 tth SL_2 JECEC22017Down01sigma 2.2624399218176876
2017 tth SL_2 JECFlavorQCDDown01sigma 1.7435177886326416
2017 tth SL_2 JECHFDown01sigma 2.271904016534058
2017 tth SL_2 JECHF2017Down01sigma 2.272294232919184
2017 tth SL_2 JECRelativeBalDown01sigma 1.6463979601649945
2017 tth SL_2 JECRelativeSample2017Down01sigma 1.7500850034433009
2017 tth SL_2 metJecUncertaintyDown01sigma 2.272294232919184
2017 tth SL_2 metJerUncertaintyDown01sigma 2.272294232919184
2017 tth SL_2 metPhoUncertaintyDown01sigma 2.272294232919184
2017 tth SL_2 metUncUncertaintyDown01sigma 2.272294232919184
2017 tth SL_2 ShowerShapeHighR9EBDown01sigma 2.133914645465458
2017 tth SL_2 MCScaleHighR9EBDown01sigma 2.1807555406533847
2017 tth SL_2 MCSmearHighR9EBRhoDown01sigma 1.674432970089725
2017 tth SL_2 MCSmearHighR9EBPhiDown01sigma 2.052791578974344
2017 tth SL_2 ShowerShapeHighR9EEDown01sigma 1.782808184524555
2017 tth SL_2 MCScaleHighR9EEDown01sigma 2.3763785085134406
2017 tth SL_2 MCSmearHighR9EERhoDown01sigma 2.272294232919184
2017 tth SL_2 MCSmearHighR9EEPhiDown01sigma 1.699339320611282
2017 tth SL_2 ShowerShapeLowR9EBDown01sigma 1.6583389305503344
2017 tth SL_2 MCScaleLowR9EBDown01sigma 1.9212791384957515
2017 tth SL_2 MCSmearLowR9EBRhoDown01sigma 1.6261053330935942
2017 tth SL_2 MCSmearLowR9EBPhiDown01sigma 2.0801287445777668
2017 tth SL_2 ShowerShapeLowR9EEDown01sigma 2.18258085427481
2017 tth SL_2 MCScaleLowR9EEDown01sigma 1.9566558481327174
2017 tth SL_2 MCSmearLowR9EERhoDown01sigma 2.272294232919184
2017 tth SL_2 MCSmearLowR9EEPhiDown01sigma 1.7735813022390912
2017 tth SL_3 NOMINAL 2.0373528329958446
2017 tth SL_3 MvaShiftUp01sigma 1.9596756251131255
2017 tth SL_3 SigmaEOverEShiftUp01sigma 1.944297285865104
2017 tth SL_3 MaterialCentralBarrelUp01sigma 2.055126457899501
2017 tth SL_3 MaterialOuterBarrelUp01sigma 1.9928918767401984
2017 tth SL_3 MaterialForwardUp01sigma 1.9718072754072602
2017 tth SL_3 FNUFEBUp01sigma 1.9381758061264356
2017 tth SL_3 FNUFEEUp01sigma 2.0252995248546712
2017 tth SL_3 MCScaleGain6EBUp01sigma 1.9860857210755891
2017 tth SL_3 MCScaleGain1EBUp01sigma 1.9792130481603967
2017 tth SL_3 JECUp01sigma 2.0130118306807687
2017 tth SL_3 JERUp01sigma 2.0106683260912495
2017 tth SL_3 PUJIDShiftUp01sigma 1.9448866660287576
2017 tth SL_3 JECAbsoluteUp01sigma 1.9335836209684567
2017 tth SL_3 JECAbsolute2017Up01sigma 2.0512897724002337
2017 tth SL_3 JECBBEC1Up01sigma 2.081131561786712
2017 tth SL_3 JECBBEC12017Up01sigma 1.9817734861812444
2017 tth SL_3 JECEC2Up01sigma 1.9444854021147875
2017 tth SL_3 JECEC22017Up01sigma 1.9437887197920494
2017 tth SL_3 JECFlavorQCDUp01sigma 2.036909849603025
2017 tth SL_3 JECHFUp01sigma 1.9442250480581522
2017 tth SL_3 JECHF2017Up01sigma 1.944324425388037
2017 tth SL_3 JECRelativeBalUp01sigma 1.9415247357771694
2017 tth SL_3 JECRelativeSample2017Up01sigma 2.0633906616657756
2017 tth SL_3 metJecUncertaintyUp01sigma 1.944297285865104
2017 tth SL_3 metJerUncertaintyUp01sigma 1.944297285865104
2017 tth SL_3 metPhoUncertaintyUp01sigma 1.944297285865104
2017 tth SL_3 metUncUncertaintyUp01sigma 1.944297285865104
2017 tth SL_3 ShowerShapeHighR9EBUp01sigma 1.895764932271629
2017 tth SL_3 MCScaleHighR9EBUp01sigma 2.072544990632745
2017 tth SL_3 MCSmearHighR9EBRhoUp01sigma 2.0305025635609306
2017 tth SL_3 MCSmearHighR9EBPhiUp01sigma 1.9408156268044865
2017 tth SL_3 ShowerShapeHighR9EEUp01sigma 1.9442618193119507
2017 tth SL_3 MCScaleHighR9EEUp01sigma 1.9754802558539086
2017 tth SL_3 MCSmearHighR9EERhoUp01sigma 1.9875952510118549
2017 tth SL_3 MCSmearHighR9EEPhiUp01sigma 1.9462146137098635
2017 tth SL_3 ShowerShapeLowR9EBUp01sigma 2.0304404216047813
2017 tth SL_3 MCScaleLowR9EBUp01sigma 2.0039492294896992
2017 tth SL_3 MCSmearLowR9EBRhoUp01sigma 1.9389947261403253
2017 tth SL_3 MCSmearLowR9EBPhiUp01sigma 2.0863254755015888
2017 tth SL_3 ShowerShapeLowR9EEUp01sigma 1.996480223937484
2017 tth SL_3 MCScaleLowR9EEUp01sigma 1.9435204415910792
2017 tth SL_3 MCSmearLowR9EERhoUp01sigma 1.944296714544961
2017 tth SL_3 MCSmearLowR9EEPhiUp01sigma 2.0149488613193425
2017 tth SL_3 MvaShiftDown01sigma 1.9461045554401877
2017 tth SL_3 SigmaEOverEShiftDown01sigma 1.944297285865104
2017 tth SL_3 MaterialCentralBarrelDown01sigma 2.0087778337626685
2017 tth SL_3 MaterialOuterBarrelDown01sigma 1.984296435751214
2017 tth SL_3 MaterialForwardDown01sigma 1.9754544977117345
2017 tth SL_3 FNUFEBDown01sigma 1.9529044263262911
2017 tth SL_3 FNUFEEDown01sigma 1.9833887394097205
2017 tth SL_3 MCScaleGain6EBDown01sigma 2.0190276385609707
2017 tth SL_3 MCScaleGain1EBDown01sigma 1.9957518374058207
2017 tth SL_3 JECDown01sigma 1.9518690259968203
2017 tth SL_3 JERDown01sigma 1.9485479593314192
2017 tth SL_3 PUJIDShiftDown01sigma 1.9437836767344536
2017 tth SL_3 JECAbsoluteDown01sigma 1.9769545559407855
2017 tth SL_3 JECAbsolute2017Down01sigma 1.9917407810569654
2017 tth SL_3 JECBBEC1Down01sigma 2.0444315162809437
2017 tth SL_3 JECBBEC12017Down01sigma 2.0045645982936375
2017 tth SL_3 JECEC2Down01sigma 1.9444122159164752
2017 tth SL_3 JECEC22017Down01sigma 1.9440157050409828
2017 tth SL_3 JECFlavorQCDDown01sigma 2.0246130211629927
2017 tth SL_3 JECHFDown01sigma 1.944479749403827
2017 tth SL_3 JECHF2017Down01sigma 1.9443075327761963
2017 tth SL_3 JECRelativeBalDown01sigma 1.9892773158786838
2017 tth SL_3 JECRelativeSample2017Down01sigma 2.0039146839297897
2017 tth SL_3 metJecUncertaintyDown01sigma 1.944297285865104
2017 tth SL_3 metJerUncertaintyDown01sigma 1.944297285865104
2017 tth SL_3 metPhoUncertaintyDown01sigma 1.944297285865104
2017 tth SL_3 metUncUncertaintyDown01sigma 1.944297285865104
2017 tth SL_3 ShowerShapeHighR9EBDown01sigma 2.0758269650996484
2017 tth SL_3 MCScaleHighR9EBDown01sigma 1.9235395048153163
2017 tth SL_3 MCSmearHighR9EBRhoDown01sigma 1.9174324448620683
2017 tth SL_3 MCSmearHighR9EBPhiDown01sigma 1.9408156268044865
2017 tth SL_3 ShowerShapeHighR9EEDown01sigma 2.008227391321116
2017 tth SL_3 MCScaleHighR9EEDown01sigma 1.9800247187942672
2017 tth SL_3 MCSmearHighR9EERhoDown01sigma 1.944297285865104
2017 tth SL_3 MCSmearHighR9EEPhiDown01sigma 1.9462146137098635
2017 tth SL_3 ShowerShapeLowR9EBDown01sigma 1.952779215691761
2017 tth SL_3 MCScaleLowR9EBDown01sigma 2.04402124252676
2017 tth SL_3 MCSmearLowR9EBRhoDown01sigma 2.034798084345391
2017 tth SL_3 MCSmearLowR9EBPhiDown01sigma 2.0863254755015888
2017 tth SL_3 ShowerShapeLowR9EEDown01sigma 1.9689239722538256
2017 tth SL_3 MCScaleLowR9EEDown01sigma 1.9606492277012457
2017 tth SL_3 MCSmearLowR9EERhoDown01sigma 1.944297285865104
2017 tth SL_3 MCSmearLowR9EEPhiDown01sigma 2.0149488613193425
2018 wzh SL_0 NOMINAL 2.2316513792599517
2018 wzh SL_0 MvaShiftUp01sigma 2.551247764054928
2018 wzh SL_0 SigmaEOverEShiftUp01sigma 1.6814635460961946
2018 wzh SL_0 MaterialCentralBarrelUp01sigma 1.814896921294958
2018 wzh SL_0 MaterialOuterBarrelUp01sigma 1.994007441451551
2018 wzh SL_0 MaterialForwardUp01sigma 1.8885178325490295
2018 wzh SL_0 FNUFEBUp01sigma 1.4337226408003292
2018 wzh SL_0 FNUFEEUp01sigma 1.799572103583244
2018 wzh SL_0 MCScaleGain6EBUp01sigma 1.667039263707487
2018 wzh SL_0 MCScaleGain1EBUp01sigma 1.6814635460961946
2018 wzh SL_0 JECUp01sigma 1.9230635115421497
2018 wzh SL_0 JERUp01sigma 1.927951361250824
2018 wzh SL_0 PUJIDShiftUp01sigma 1.4746821574329083
2018 wzh SL_0 JECAbsoluteUp01sigma 2.4228651023505083
2018 wzh SL_0 JECAbsolute2018Up01sigma 2.4761127708371053
2018 wzh SL_0 JECBBEC1Up01sigma 1.6533209862757923
2018 wzh SL_0 JECBBEC12018Up01sigma 1.6753012113941066
2018 wzh SL_0 JECEC2Up01sigma 1.6814635460961946
2018 wzh SL_0 JECEC22018Up01sigma 1.6814635460961946
2018 wzh SL_0 JECFlavorQCDUp01sigma 2.4555743149047444
2018 wzh SL_0 JECHFUp01sigma 1.6814635460961946
2018 wzh SL_0 JECHF2018Up01sigma 1.6814635460961946
2018 wzh SL_0 JECRelativeBalUp01sigma 1.6380661950498379
2018 wzh SL_0 JECRelativeSample2018Up01sigma 2.445583277157537
2018 wzh SL_0 JetHEMUp01sigma 1.6920264611757556
2018 wzh SL_0 metJecUncertaintyUp01sigma 1.6814635460961946
2018 wzh SL_0 metJerUncertaintyUp01sigma 1.6814635460961946
2018 wzh SL_0 metPhoUncertaintyUp01sigma 1.6814635460961946
2018 wzh SL_0 metUncUncertaintyUp01sigma 1.6814635460961946
2018 wzh SL_0 ShowerShapeHighR9EBUp01sigma 2.0179098805295967
2018 wzh SL_0 MCScaleHighR9EBUp01sigma 1.4918885525875976
2018 wzh SL_0 MCSmearHighR9EBRhoUp01sigma 3.299587626301338
2018 wzh SL_0 MCSmearHighR9EBPhiUp01sigma 1.9116021478251992
2018 wzh SL_0 ShowerShapeHighR9EEUp01sigma 1.6349776611348155
2018 wzh SL_0 MCScaleHighR9EEUp01sigma 2.290934522128452
2018 wzh SL_0 MCSmearHighR9EERhoUp01sigma 1.6814635460961946
2018 wzh SL_0 MCSmearHighR9EEPhiUp01sigma 1.849666690155342
2018 wzh SL_0 ShowerShapeLowR9EBUp01sigma 1.94362675667815
2018 wzh SL_0 MCScaleLowR9EBUp01sigma 1.564709891595486
2018 wzh SL_0 MCSmearLowR9EBRhoUp01sigma 1.4746821574329083
2018 wzh SL_0 MCSmearLowR9EBPhiUp01sigma 1.4752630837695966
2018 wzh SL_0 ShowerShapeLowR9EEUp01sigma 1.8245316650885348
2018 wzh SL_0 MCScaleLowR9EEUp01sigma 2.3709370962195595
2018 wzh SL_0 MCSmearLowR9EERhoUp01sigma 1.6814635460961946
2018 wzh SL_0 MCSmearLowR9EEPhiUp01sigma 1.8131717113045311
2018 wzh SL_0 MvaShiftDown01sigma 1.4841051799880294
2018 wzh SL_0 SigmaEOverEShiftDown01sigma 1.6814635460961946
2018 wzh SL_0 MaterialCentralBarrelDown01sigma 2.0812014420829774
2018 wzh SL_0 MaterialOuterBarrelDown01sigma 1.9411488137231687
2018 wzh SL_0 MaterialForwardDown01sigma 2.1677976132310808
2018 wzh SL_0 FNUFEBDown01sigma 2.4520625429275587
2018 wzh SL_0 FNUFEEDown01sigma 2.7125749354831816
2018 wzh SL_0 MCScaleGain6EBDown01sigma 1.6472790080809327
2018 wzh SL_0 MCScaleGain1EBDown01sigma 1.6814635460961946
2018 wzh SL_0 JECDown01sigma 1.5484259620753205
2018 wzh SL_0 JERDown01sigma 1.5552097433021737
2018 wzh SL_0 PUJIDShiftDown01sigma 1.679406344750742
2018 wzh SL_0 JECAbsoluteDown01sigma 1.5690869075035379
2018 wzh SL_0 JECAbsolute2018Down01sigma 1.571094431805854
2018 wzh SL_0 JECBBEC1Down01sigma 1.6223100449368824
2018 wzh SL_0 JECBBEC12018Down01sigma 1.6493344426655203
2018 wzh SL_0 JECEC2Down01sigma 1.6814635460961946
2018 wzh SL_0 JECEC22018Down01sigma 1.6814635460961946
2018 wzh SL_0 JECFlavorQCDDown01sigma 2.0341234046881644
2018 wzh SL_0 JECHFDown01sigma 1.6814635460961946
2018 wzh SL_0 JECHF2018Down01sigma 1.6814635460961946
2018 wzh SL_0 JECRelativeBalDown01sigma 1.5900557560866495
2018 wzh SL_0 JECRelativeSample2018Down01sigma 1.5007086532951113
2018 wzh SL_0 JetHEMDown01sigma 1.6778975987700115
2018 wzh SL_0 metJecUncertaintyDown01sigma 1.6814635460961946
2018 wzh SL_0 metJerUncertaintyDown01sigma 1.6814635460961946
2018 wzh SL_0 metPhoUncertaintyDown01sigma 1.6814635460961946
2018 wzh SL_0 metUncUncertaintyDown01sigma 1.6814635460961946
2018 wzh SL_0 ShowerShapeHighR9EBDown01sigma 2.069100711167073
2018 wzh SL_0 MCScaleHighR9EBDown01sigma 3.053794457435402
2018 wzh SL_0 MCSmearHighR9EBRhoDown01sigma 1.7445330772226497
2018 wzh SL_0 MCSmearHighR9EBPhiDown01sigma 1.9116021478251992
2018 wzh SL_0 ShowerShapeHighR9EEDown01sigma 1.6814635460961946
2018 wzh SL_0 MCScaleHighR9EEDown01sigma 1.566983883671572
2018 wzh SL_0 MCSmearHighR9EERhoDown01sigma 1.6349776611348155
2018 wzh SL_0 MCSmearHighR9EEPhiDown01sigma 1.849666690155342
2018 wzh SL_0 ShowerShapeLowR9EBDown01sigma 1.6814635460961946
2018 wzh SL_0 MCScaleLowR9EBDown01sigma 1.4240497958779694
2018 wzh SL_0 MCSmearLowR9EBRhoDown01sigma 1.6725364300987628
2018 wzh SL_0 MCSmearLowR9EBPhiDown01sigma 1.4752630837695966
2018 wzh SL_0 ShowerShapeLowR9EEDown01sigma 1.7647344932383227
2018 wzh SL_0 MCScaleLowR9EEDown01sigma 2.0003977217793327
2018 wzh SL_0 MCSmearLowR9EERhoDown01sigma 1.6814635460961946
2018 wzh SL_0 MCSmearLowR9EEPhiDown01sigma 1.8131717113045311
2018 wzh SL_1 NOMINAL 1.847184571228275
2018 wzh SL_1 MvaShiftUp01sigma 2.4284446931046837
2018 wzh SL_1 SigmaEOverEShiftUp01sigma 2.127962744277278
2018 wzh SL_1 MaterialCentralBarrelUp01sigma 1.8028514134317435
2018 wzh SL_1 MaterialOuterBarrelUp01sigma 1.697197349722493
2018 wzh SL_1 MaterialForwardUp01sigma 1.8530953788148736
2018 wzh SL_1 FNUFEBUp01sigma 2.2864420895267634
2018 wzh SL_1 FNUFEEUp01sigma 1.7065528955364717
2018 wzh SL_1 MCScaleGain6EBUp01sigma 2.1551258233169666
2018 wzh SL_1 MCScaleGain1EBUp01sigma 2.127962744277278
2018 wzh SL_1 JECUp01sigma 2.848228540415284
2018 wzh SL_1 JERUp01sigma 2.168426275591124
2018 wzh SL_1 PUJIDShiftUp01sigma 1.911259486880903
2018 wzh SL_1 JECAbsoluteUp01sigma 2.749127921616195
2018 wzh SL_1 JECAbsolute2018Up01sigma 2.7025793219884684
2018 wzh SL_1 JECBBEC1Up01sigma 2.1660890280767457
2018 wzh SL_1 JECBBEC12018Up01sigma 2.1585654246114365
2018 wzh SL_1 JECEC2Up01sigma 2.127962744277278
2018 wzh SL_1 JECEC22018Up01sigma 2.127962744277278
2018 wzh SL_1 JECFlavorQCDUp01sigma 2.4897353740728594
2018 wzh SL_1 JECHFUp01sigma 2.127962744277278
2018 wzh SL_1 JECHF2018Up01sigma 2.127962744277278
2018 wzh SL_1 JECRelativeBalUp01sigma 2.294320104387722
2018 wzh SL_1 JECRelativeSample2018Up01sigma 2.4899933889754253
2018 wzh SL_1 JetHEMUp01sigma 2.0778172426401276
2018 wzh SL_1 metJecUncertaintyUp01sigma 2.127962744277278
2018 wzh SL_1 metJerUncertaintyUp01sigma 2.127962744277278
2018 wzh SL_1 metPhoUncertaintyUp01sigma 2.127962744277278
2018 wzh SL_1 metUncUncertaintyUp01sigma 2.127962744277278
2018 wzh SL_1 ShowerShapeHighR9EBUp01sigma 1.967814891769205
2018 wzh SL_1 MCScaleHighR9EBUp01sigma 1.6614887006177073
2018 wzh SL_1 MCSmearHighR9EBRhoUp01sigma 1.964323363958438
2018 wzh SL_1 MCSmearHighR9EBPhiUp01sigma 2.462127840812618
2018 wzh SL_1 ShowerShapeHighR9EEUp01sigma 2.0462520975117107
2018 wzh SL_1 MCScaleHighR9EEUp01sigma 2.0242184278621345
2018 wzh SL_1 MCSmearHighR9EERhoUp01sigma 2.127962744277278
2018 wzh SL_1 MCSmearHighR9EEPhiUp01sigma 1.7693666394603438
2018 wzh SL_1 ShowerShapeLowR9EBUp01sigma 2.7171305201639795
2018 wzh SL_1 MCScaleLowR9EBUp01sigma 1.7222375499763187
2018 wzh SL_1 MCSmearLowR9EBRhoUp01sigma 1.7212442732533237
2018 wzh SL_1 MCSmearLowR9EBPhiUp01sigma 2.2440623322682396
2018 wzh SL_1 ShowerShapeLowR9EEUp01sigma 2.008419778882311
2018 wzh SL_1 MCScaleLowR9EEUp01sigma 2.103558590600757
2018 wzh SL_1 MCSmearLowR9EERhoUp01sigma 2.127962744277278
2018 wzh SL_1 MCSmearLowR9EEPhiUp01sigma 2.148000447872399
2018 wzh SL_1 MvaShiftDown01sigma 1.9344758951263459
2018 wzh SL_1 SigmaEOverEShiftDown01sigma 2.127962744277278
2018 wzh SL_1 MaterialCentralBarrelDown01sigma 1.9510262332858592
2018 wzh SL_1 MaterialOuterBarrelDown01sigma 1.8615514046487736
2018 wzh SL_1 MaterialForwardDown01sigma 1.6569531916054436
2018 wzh SL_1 FNUFEBDown01sigma 2.2853342003284176
2018 wzh SL_1 FNUFEEDown01sigma 1.8268691797920853
2018 wzh SL_1 MCScaleGain6EBDown01sigma 2.0172400811375315
2018 wzh SL_1 MCScaleGain1EBDown01sigma 2.127962744277278
2018 wzh SL_1 JECDown01sigma 2.5776712425939667
2018 wzh SL_1 JERDown01sigma 2.1927873370889057
2018 wzh SL_1 PUJIDShiftDown01sigma 2.127962744277278
2018 wzh SL_1 JECAbsoluteDown01sigma 2.148165868167227
2018 wzh SL_1 JECAbsolute2018Down01sigma 2.298518154244405
2018 wzh SL_1 JECBBEC1Down01sigma 2.174596102995983
2018 wzh SL_1 JECBBEC12018Down01sigma 2.172694744221858
2018 wzh SL_1 JECEC2Down01sigma 2.127962744277278
2018 wzh SL_1 JECEC22018Down01sigma 2.127962744277278
2018 wzh SL_1 JECFlavorQCDDown01sigma 1.9315840309650214
2018 wzh SL_1 JECHFDown01sigma 2.127962744277278
2018 wzh SL_1 JECHF2018Down01sigma 2.127962744277278
2018 wzh SL_1 JECRelativeBalDown01sigma 2.1887259117920266
2018 wzh SL_1 JECRelativeSample2018Down01sigma 2.034748360897275
2018 wzh SL_1 JetHEMDown01sigma 2.0036833086324175
2018 wzh SL_1 metJecUncertaintyDown01sigma 2.127962744277278
2018 wzh SL_1 metJerUncertaintyDown01sigma 2.127962744277278
2018 wzh SL_1 metPhoUncertaintyDown01sigma 2.127962744277278
2018 wzh SL_1 metUncUncertaintyDown01sigma 2.127962744277278
2018 wzh SL_1 ShowerShapeHighR9EBDown01sigma 2.682926486762115
2018 wzh SL_1 MCScaleHighR9EBDown01sigma 1.7539425995342857
2018 wzh SL_1 MCSmearHighR9EBRhoDown01sigma 1.6236134724917957
2018 wzh SL_1 MCSmearHighR9EBPhiDown01sigma 2.462127840812618
2018 wzh SL_1 ShowerShapeHighR9EEDown01sigma 2.127962744277278
2018 wzh SL_1 MCScaleHighR9EEDown01sigma 2.0981692177763263
2018 wzh SL_1 MCSmearHighR9EERhoDown01sigma 2.0462520975117107
2018 wzh SL_1 MCSmearHighR9EEPhiDown01sigma 1.7693666394603438
2018 wzh SL_1 ShowerShapeLowR9EBDown01sigma 2.127962744277278
